circuit_id,classification,fidelity,param_mean,param_std,param_range,param_skewness,param_entropy,small_param_ratio,extreme_param_ratio,param_diversity,critical_param_mean,critical_param_std
circuit_042_fragile,fragile,0.4775288991334435,0.8586527056601013,0.4751404082768352,1.5686225649727945,-0.5593762067953792,4.976098161306369,0.18135593220338983,0.04915254237288136,1.0,0.11244087511761995,0.30402868532683436
circuit_043_fragile,fragile,0.8746862514967184,0.8305366707898715,0.48726148394700336,1.5588830408590493,-0.45078702844178103,4.90798511317351,0.2016949152542373,0.03898305084745763,1.0,0.11268858872348173,0.3027548979413672
circuit_044_robust,robust,0.9802092700911157,0.8338133600965978,0.5131988773957353,1.568851713619336,-0.43558560573992017,4.860303347619648,0.22542372881355932,0.04406779661016949,0.9983050847457627,0.10742877364284208,0.3561864660193176
circuit_045_robust,robust,0.9784799850929586,0.836334369309292,0.49722930475233307,1.5661843268021436,-0.46917426083884023,4.92484965346142,0.21016949152542372,0.03728813559322034,1.0,0.08783394047155561,0.279312335716847
circuit_046_fragile,fragile,0.7053081008682186,0.8670763031982348,0.4797460084439487,1.5639554822640507,-0.5803878813087571,4.963002449834006,0.17966101694915254,0.03220338983050847,1.0,0.10660161847456513,0.3259785115045092
circuit_047_robust,robust,0.9768557680321741,0.8447848478946057,0.49737533279217694,1.5687375057798227,-0.4733857694053605,4.911165034349943,0.2033898305084746,0.03898305084745763,1.0,0.09683243680019045,0.31273565564434985
circuit_048_fragile,fragile,0.4275388622104006,0.8902034169601821,0.47478852055919657,1.5673021521313455,-0.5876168736295786,4.997080067374547,0.16440677966101694,0.025423728813559324,1.0,0.13087528953374003,0.30029445985588277
circuit_049_robust,robust,0.909536642568811,0.8399425569474281,0.5078621269163333,1.568764823490722,-0.46099351318027854,4.846001124352024,0.21864406779661016,0.04576271186440678,1.0,0.0877947974164621,0.30431110918705306
circuit_050_fragile,fragile,0.7160876519028997,0.8442087461267055,0.4776277130090743,1.5658958445873232,-0.5329070826976109,4.951632049670077,0.18983050847457628,0.04067796610169491,1.0,0.1470604839260925,0.35141556808162944
circuit_051_fragile,fragile,0.61985027342506,0.8404696565847831,0.4786769410465613,1.5662965836520677,-0.4547557867299044,4.961506621687895,0.1847457627118644,0.03389830508474576,1.0,0.20889315612247228,0.43952709474873547
circuit_052_robust,robust,0.9795308688752016,0.8282057616572142,0.49963789071970766,1.5642216818698567,-0.4343390584086237,4.901485297917106,0.21525423728813559,0.03559322033898305,1.0,0.08522997972207869,0.2945121345117794
circuit_053_robust,robust,0.982049577087085,0.8318687111465933,0.5013282655928173,1.5682037367313768,-0.4723974200981313,4.897327734674583,0.21864406779661016,0.03220338983050847,1.0,0.10761189811794869,0.29264055962445584
circuit_054_robust,robust,0.9775481201345336,0.8431428245099452,0.4906295841614939,1.5680508461437141,-0.48142023382588744,4.949938022422273,0.2,0.03728813559322034,1.0,0.056608907993635646,0.21564033085898276
circuit_055_fragile,fragile,0.8012839319854713,0.8830914948232929,0.4776248365075085,1.567360648862689,-0.5973848325709535,4.989789393732541,0.17288135593220338,0.030508474576271188,1.0,0.1402283077250861,0.3799639411752728
circuit_056_robust,robust,0.979124667689588,0.865066043985287,0.5028621338096105,1.5691373657841696,-0.5406228642186478,4.909516453858319,0.2033898305084746,0.03559322033898305,1.0,0.13737886893480486,0.35439449405591905
circuit_057_robust,robust,0.9777193969578634,0.8135745627182905,0.4976004756805733,1.5601057902002493,-0.40818961111861496,4.861329554422985,0.22033898305084745,0.04915254237288136,1.0,0.12304423799204386,0.32207054069041186
circuit_058_robust,robust,0.9816978357958966,0.7882785649083041,0.49355868383738616,1.5649248926503778,-0.368219784852464,4.855218910821459,0.23220338983050848,0.04915254237288136,0.9983050847457627,0.0781547016932086,0.2833027507361444
circuit_059_fragile,fragile,0.6837698002213968,0.8558922189187645,0.48248857739186585,1.56755155743439,-0.5466040844171769,4.939810730893248,0.188135593220339,0.03898305084745763,1.0,0.08314063889062236,0.303662659185803
circuit_060_fragile,fragile,0.7872712060739053,0.8428408261145428,0.4971081698857489,1.5656752381468966,-0.47679094918625503,4.917641345570285,0.2033898305084746,0.04067796610169491,1.0,0.0447248575113191,0.17962513261221053
