circuit_id,classification,fidelity,param_mean,param_std,param_range,param_skewness,param_entropy,small_param_ratio,extreme_param_ratio,param_diversity,critical_param_mean,critical_param_std
circuit_019_robust,robust,0.9907349040196117,0.7267080294894535,0.5327208614797123,1.5631548528949109,-0.15614191710516392,4.531123691595942,0.30603448275862066,0.06465517241379311,1.0,0.18312825269444385,0.4306552247874542
circuit_020_robust,robust,0.9878603687262201,0.7014869552886438,0.5126849047021133,1.5666627787455714,-0.1832091684777721,4.535401812592053,0.3146551724137931,0.07327586206896551,1.0,0.16746800957933333,0.39770523429445936
circuit_021_robust,robust,0.988349145691786,0.7709636132278754,0.5248013260475577,1.5607396160594682,-0.2737678489794616,4.6964612580275205,0.27155172413793105,0.05172413793103448,1.0,0.13327715561086234,0.3971164689951821
circuit_022_robust,robust,0.9898043462626065,0.7458239597849394,0.5220927160351121,1.5659721649213214,-0.1716756153869948,4.693738559634102,0.27586206896551724,0.05603448275862069,1.0,0.09292445779784769,0.2745572211087488
circuit_023_robust,robust,0.9905277485917255,0.7104037814590866,0.5320704909017652,1.5645592514367759,-0.10178988541001555,4.562794444503174,0.3146551724137931,0.08620689655172414,1.0,0.033673851219859025,0.13180650973083105
circuit_024_robust,robust,0.98904462769827,0.7369722514715886,0.5323132280538597,1.5608939981337657,-0.19001776721160266,4.660888681689127,0.3017241379310345,0.06465517241379311,1.0,0.09095178137489114,0.309661018285925
circuit_025_robust,robust,0.9873114109388491,0.6954496737052069,0.5313471933179883,1.559267986795772,-0.09926209995054054,4.538598836727692,0.33189655172413796,0.06896551724137931,0.9956896551724138,0.13784064766636597,0.34777632077080095
circuit_026_robust,robust,0.9308209069457604,0.7435175098737407,0.5180449882761907,1.55281316882125,-0.263240729383819,4.596018890062501,0.28448275862068967,0.08620689655172414,1.0,0.09534623968823401,0.28393597164256323
circuit_027_fragile,fragile,0.7998077583939629,0.7816064976356486,0.5249888351799954,1.556949742467273,-0.32076144937340934,4.713617640591039,0.2672413793103448,0.07327586206896551,1.0,0.1172065561731549,0.302533833053813
circuit_028_robust,robust,0.9864374771043979,0.7164619733987962,0.5428105716616963,1.5671711439180895,-0.08761999348631616,4.552200835364734,0.31896551724137934,0.09482758620689655,1.0,0.024534804456833276,0.0935634897452031
circuit_029_robust,robust,0.9869849160833338,0.7167475417305456,0.5202527307291651,1.5607831815012523,-0.1783640265671012,4.6101749910174235,0.3017241379310345,0.0603448275862069,1.0,0.0506660472284352,0.2198707584929948
circuit_030_fragile,fragile,0.5358421611709571,0.8091003640363045,0.5208689995643887,1.5611674066785173,-0.41265809884552385,4.684717600589383,0.25,0.0603448275862069,1.0,0.0884463531963566,0.29290988357593306
circuit_031_robust,robust,0.9896461527058551,0.7256021662154805,0.5434791523723601,1.5491985728268332,-0.14534482530298054,4.560279069527347,0.31896551724137934,0.07327586206896551,1.0,0.15958215219640506,0.3398680784793988
circuit_032_fragile,fragile,0.8748583723774522,0.7572748715037629,0.5375227717013985,1.556977111499382,-0.1963908926912049,4.639161053921196,0.28448275862068967,0.05603448275862069,1.0,0.07686353849113128,0.2772578725920132
circuit_033_robust,robust,0.9899085187300878,0.75460429222286,0.5278160602013413,1.5679097155603439,-0.2415132058869049,4.690585231922411,0.28448275862068967,0.05603448275862069,0.9956896551724138,0.15306057268008863,0.3810529588893776
circuit_034_robust,robust,0.9893986230150384,0.7667446533374528,0.5390467757333604,1.566811076888081,-0.29333009495095386,4.609146246255563,0.29310344827586204,0.07327586206896551,1.0,0.05914919808592647,0.18940488531597524
circuit_035_fragile,fragile,0.8705395638434869,0.7681085721688987,0.5423665155810352,1.5630930992046317,-0.21267711731622427,4.608718068533261,0.28448275862068967,0.08620689655172414,1.0,0.08282825950480613,0.2439752844668419
circuit_036_robust,robust,0.9875157095635161,0.7743302234674077,0.501344534449346,1.5670734116846052,-0.2926956779862967,4.727632981291011,0.24568965517241378,0.03017241379310345,1.0,0.11647225494050374,0.33986811234904607
circuit_037_robust,robust,0.9893719339228515,0.7597170274595324,0.5181446865214585,1.5652361116031106,-0.26965221137397627,4.694110462735287,0.27155172413793105,0.05603448275862069,1.0,0.1780936588989094,0.422394970486683
circuit_038_robust,robust,0.9866835980019228,0.7361913030249035,0.5306375533579459,1.566294772267428,-0.20740919165573257,4.65478700111485,0.30603448275862066,0.05603448275862069,1.0,0.05215815361963869,0.21602259355403028
circuit_039_fragile,fragile,0.4507158632232249,0.7629559008948533,0.5093687872200596,1.5578873017799613,-0.30423569690407254,4.684207998322255,0.2629310344827586,0.05172413793103448,1.0,0.2993768483133543,0.512418111002111
circuit_040_fragile,fragile,0.6532158607029196,0.7623179601183145,0.5098281534462389,1.5669715378269429,-0.3263895929219766,4.69263272831412,0.2672413793103448,0.05172413793103448,1.0,0.20602022820563148,0.4526009159807429
circuit_041_robust,robust,0.9893617792696978,0.7447013499824017,0.5309128744205008,1.5660520189372844,-0.24316978135538353,4.575838279368937,0.3017241379310345,0.05172413793103448,1.0,0.13179471923538513,0.34002599000211486
circuit_042_robust,robust,0.9870541359759192,0.7501832326236991,0.5233145310042606,1.5688998353450752,-0.23305392657780516,4.678014333651513,0.28448275862068967,0.06896551724137931,1.0,0.2913329870693725,0.4855317013483209
circuit_043_fragile,fragile,0.8618033147294286,0.7469402464456624,0.5169308108168305,1.554179574973334,-0.20646683373759805,4.652227966112167,0.27586206896551724,0.06465517241379311,1.0,0.1814118789037641,0.4067342486743609
circuit_044_robust,robust,0.9904580236232479,0.7260985443237836,0.5683051308709096,1.568851713619336,-0.07657141782457406,4.464701620123819,0.34051724137931033,0.05603448275862069,1.0,0.18558482765600273,0.4650638053982944
circuit_045_robust,robust,0.9912313195122953,0.6708973447803418,0.5495615977057132,1.5661843268021436,-0.004551080212644853,4.353742233365267,0.3706896551724138,0.05603448275862069,1.0,0.027123284961299236,0.08873559551779035
circuit_046_robust,robust,0.9875381357371665,0.7505657985542867,0.5201634312493975,1.5638257514067166,-0.28008985002861914,4.706515292064819,0.28448275862068967,0.0603448275862069,1.0,0.08556903346399333,0.22989547225711296
circuit_047_robust,robust,0.9890292154847858,0.7295559868892971,0.5387664261316358,1.5676912765547157,-0.1427056574103022,4.59217753305636,0.3103448275862069,0.0603448275862069,1.0,0.06012994833130371,0.2566776657918168
circuit_048_robust,robust,0.9885546624694157,0.7249497366287605,0.5295797807753211,1.5658420002663458,-0.15941876587807904,4.615132827826878,0.30603448275862066,0.06465517241379311,1.0,0.12002431936751107,0.3057097221706129
circuit_049_robust,robust,0.9895372032664264,0.730731875758958,0.5474254432458427,1.568764823490722,-0.15906120969697066,4.539558897401785,0.3232758620689655,0.06896551724137931,1.0,0.055502391271108266,0.25490634620973224
circuit_050_fragile,fragile,0.6019912740587824,0.7531952229305079,0.5050583839106859,1.565660515500859,-0.28278602974449246,4.714286361118233,0.2629310344827586,0.08189655172413793,0.9956896551724138,0.14951605969686854,0.3341950747210437
circuit_051_fragile,fragile,0.5937055380242434,0.7710156835809757,0.5196591853862812,1.5670378154562792,-0.22179007176230392,4.709881052055835,0.2543103448275862,0.07758620689655173,1.0,0.30362074980923165,0.5202439283190596
circuit_052_robust,robust,0.9873446775526311,0.753913583141395,0.5143031955715816,1.5603126531621858,-0.2593313797415061,4.694024198996735,0.27586206896551724,0.03879310344827586,1.0,0.15896130071007228,0.39846358535199594
circuit_053_robust,robust,0.9895311501513939,0.7286802661664118,0.5269852662792549,1.5686023881707025,-0.17753255160086082,4.611855148863905,0.3017241379310345,0.05172413793103448,1.0,0.10154520655292,0.32598174760819404
circuit_054_robust,robust,0.9896871414715541,0.7274835779474541,0.5453182133318233,1.5666143243457444,-0.0949847388440639,4.574009204102692,0.3146551724137931,0.05172413793103448,1.0,0.12277033055981222,0.3366692434769942
circuit_055_robust,robust,0.9900888272603123,0.791799553351846,0.5458818852098559,1.5655232763085631,-0.3301827600946606,4.632932844335163,0.28448275862068967,0.04310344827586207,1.0,0.16035468804176647,0.38945930583917654
circuit_056_robust,robust,0.9894812644222477,0.77271590472199,0.556441198615467,1.5689513810473912,-0.20942088887786375,4.62153343655266,0.2974137931034483,0.05603448275862069,1.0,0.170662776162998,0.37784219780481826
circuit_057_robust,robust,0.987039044792605,0.7161782842748784,0.5303037475762057,1.554846858684142,-0.1294698596331276,4.545254923420212,0.3103448275862069,0.08620689655172414,1.0,0.1933573700679572,0.40887665506445986
circuit_058_robust,robust,0.989936316587258,0.7126299970218765,0.5064322788813417,1.5598392231350373,-0.2063886348895479,4.579262394072534,0.2974137931034483,0.06896551724137931,0.9956896551724138,0.19611842178399538,0.42611049352763797
circuit_059_robust,robust,0.9745792276389427,0.8010356859467845,0.5151014698263522,1.56755155743439,-0.3982923375778465,4.761506863053545,0.25,0.04310344827586207,1.0,0.0567755901234026,0.22208823005679001
circuit_060_fragile,fragile,0.45265390669239813,0.8033312250832071,0.5299722676741162,1.5546618209170298,-0.3948328338480647,4.7042274206827885,0.25862068965517243,0.08620689655172414,1.0,0.03580838646123415,0.1540604461317308
circuit_061_robust,robust,0.9890294745736999,0.7310266732434662,0.5278699325876618,1.553949815377793,-0.221653418304695,4.604052882534958,0.30603448275862066,0.06465517241379311,0.9956896551724138,0.035059750996699696,0.1317087340999266
circuit_062_robust,robust,0.9925502170276119,0.7528864099220162,0.5329050778180427,1.5660558619244738,-0.20673103476639637,4.640414576556297,0.28879310344827586,0.05172413793103448,1.0,0.11714387960433363,0.3343949833131154
circuit_063_robust,robust,0.9880710969386716,0.7629761659292423,0.545836388753378,1.5661196390839158,-0.2823537774140976,4.561013015627424,0.3103448275862069,0.04310344827586207,1.0,0.04487045696697179,0.16128774751082992
circuit_064_robust,robust,0.9901727195556687,0.7588527600950312,0.5377108491976189,1.565373505589203,-0.2122002950909574,4.675260688814708,0.28879310344827586,0.06896551724137931,0.9956896551724138,0.10479816652486143,0.34569552336355663
circuit_065_robust,robust,0.9873341946189733,0.7697124903467218,0.544724360254776,1.5681370210094552,-0.24631584514849722,4.62251639631472,0.29310344827586204,0.05603448275862069,1.0,0.011492982785270273,0.006476143793308068
circuit_066_robust,robust,0.9891310631095472,0.7048573749661811,0.5355733767844638,1.5638936182216205,-0.15012749203456582,4.490017683863646,0.33189655172413796,0.07327586206896551,1.0,0.17235006540382156,0.4249740972888094
circuit_067_robust,robust,0.9880700102642282,0.7403557851081928,0.5067682839672802,1.5653621829897675,-0.28152348684216444,4.698798915550194,0.2801724137931034,0.0603448275862069,1.0,0.1456507648420142,0.39199439464165414
circuit_068_robust,robust,0.9913113769706411,0.7509213050994503,0.5481202002348172,1.5638614896708152,-0.2511598202174196,4.537711534236778,0.31896551724137934,0.05603448275862069,1.0,0.22526647366510916,0.42578870673798497
